Id,MSSubClass,LotFrontage,LotArea,Alley,LotShape,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,SaleCondition,SalePrice,age_of_prop,yrs_bt_remod/sell,zoning_FV,zoning_RH,zoning_RL,zoning_RM,street_Pave,land_contour_HLS,land_contour_Low,land_contour_Lvl,lot_conf_CulDSac,lot_conf_FR2,lot_conf_FR3,lot_conf_Inside,neigh_Blueste,neigh_BrDale,neigh_BrkSide,neigh_ClearCr,neigh_CollgCr,neigh_Crawfor,neigh_Edwards,neigh_Gilbert,neigh_IDOTRR,neigh_MeadowV,neigh_Mitchel,neigh_NAmes,neigh_NPkVill,neigh_NWAmes,neigh_NoRidge,neigh_NridgHt,neigh_OldTown,neigh_SWISU,neigh_Sawyer,neigh_SawyerW,neigh_Somerst,neigh_StoneBr,neigh_Timber,neigh_Veenker,cond1_Feedr,cond1_Norm,cond1_PosA,cond1_PosN,cond1_RRAe,cond1_RRAn,cond1_RRNe,cond1_RRNn,cond1_Feedr,cond1_Norm,cond1_PosA,cond1_PosN,cond1_RRAe,cond1_RRAn,cond1_RRNn,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,roof_style_Gable,roof_style_Gambrel,roof_style_Hip,roof_style_Mansard,roof_style_Shed,roof_mat_CompShg,roof_mat_Membran,roof_mat_Metal,roof_mat_Roll,roof_mat_Tar&Grv,roof_mat_WdShake,roof_mat_WdShngl,extfirst_AsphShn,extfirst_BrkComm,extfirst_BrkFace,extfirst_CBlock,extfirst_CemntBd,extfirst_HdBoard,extfirst_ImStucc,extfirst_MetalSd,extfirst_Plywood,extfirst_Stone,extfirst_Stucco,extfirst_VinylSd,extfirst_Wd Sdng,extfirst_WdShing,extsecond_AsphShn,extsecond_Brk Cmn,extsecond_BrkFace,extsecond_CBlock,extsecond_CmentBd,extsecond_HdBoard,extsecond_ImStucc,extsecond_MetalSd,extsecond_Other,extsecond_Plywood,extsecond_Stone,extsecond_Stucco,extsecond_VinylSd,extsecond_Wd Sdng,extsecond_Wd Shng,mas_vnr_type_BrkFace,mas_vnr_type_None,mas_vnr_type_Stone,fnd_CBlock,fnd_PConc,fnd_Slab,fnd_Stone,fnd_Wood,heat_GasA,heat_GasW,heat_Grav,heat_OthW,heat_Wall,ctrl_air_Y,gar_type_Attchd,gar_type_Basment,gar_type_BuiltIn,gar_type_CarPort,gar_type_Detchd,gar_type_None,misc_feat_None,misc_feat_Othr,misc_feat_Shed,misc_feat_TenC,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD
1134,60,80.0,9828,None,2,1,2,8,5,1995,1995,1134,3,2,4,3,1,6,584,1,0,544,1128,4,4,1142,878,0,2020,0,0,2,1,3,1,Gd,8,7,1,3,1134,2,2,466,3,3,2,0,155,0,0,0,0,0,0,0,6,2009,Normal,239500,14,14,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1135,60,57.0,8773,None,2,1,2,6,5,1997,1997,1135,2,2,4,3,3,1,0,1,0,916,916,3,4,916,684,0,1600,0,0,2,1,3,1,TA,7,7,1,3,1135,3,2,460,3,3,2,100,38,0,0,0,0,0,0,0,8,2007,Normal,169000,10,10,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1136,30,60.0,6180,None,3,1,2,6,5,1926,1950,1136,2,2,3,3,1,1,0,1,0,960,960,2,4,986,0,0,986,0,0,1,0,2,1,TA,5,7,1,4,1136,1,1,180,3,3,2,0,128,0,0,0,0,0,0,0,5,2007,Normal,102000,81,57,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1137,50,80.0,9600,None,3,1,2,6,5,1950,1950,1137,2,2,3,3,1,4,280,1,0,752,1032,2,3,1032,220,0,1252,0,0,1,0,3,1,TA,6,7,0,0,1137,1,1,288,3,3,2,0,0,96,0,0,0,0,0,0,4,2008,Abnorml,119000,58,58,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1138,50,54.0,6342,None,3,1,2,5,8,1875,1996,1138,2,3,3,3,1,1,0,1,0,780,780,3,4,780,240,0,1020,0,0,1,0,2,1,TA,6,7,0,0,1138,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,5,2010,Normal,94000,135,14,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1139,20,70.08333333333333,9819,None,2,1,1,6,5,1977,1977,1139,2,2,3,3,4,5,1567,1,0,0,1567,2,4,1567,0,0,1567,1,0,2,0,2,1,Gd,5,7,2,3,1139,2,2,714,3,3,2,264,32,0,0,0,0,0,0,0,5,2009,Normal,196000,32,32,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1140,30,98.0,8731,None,2,1,2,5,5,1920,1950,1140,2,1,3,3,1,4,645,1,0,270,915,2,4,1167,0,0,1167,0,0,1,0,3,1,TA,6,3,1,4,1140,1,2,495,3,3,2,0,0,216,0,126,0,0,0,0,5,2007,Normal,144000,87,57,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1141,20,60.0,7350,None,3,1,2,5,7,1951,1951,1141,2,2,3,3,2,5,852,1,0,100,952,2,4,952,0,0,952,1,0,1,0,2,1,TA,4,7,0,0,1141,1,2,840,3,3,2,0,0,0,0,0,0,0,0,0,6,2008,Abnorml,139000,57,57,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1142,60,81.28888888888889,10304,None,2,1,2,5,7,1976,1976,1142,2,3,3,3,1,5,381,1,0,399,780,4,4,1088,780,0,1868,1,0,2,1,4,1,Gd,9,7,1,3,1142,1,2,484,3,3,2,448,96,0,0,0,0,0,0,0,10,2009,Normal,197500,33,33,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1143,60,77.0,9965,None,3,1,2,8,5,2006,2007,1143,3,2,5,3,4,6,1150,1,0,316,1466,4,4,1466,1362,0,2828,1,0,3,0,4,1,Gd,11,7,1,3,1143,2,3,1052,3,3,2,125,144,0,0,0,0,0,0,0,4,2007,Partial,424870,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1144,20,74.4375,9000,None,3,1,2,5,3,1959,1959,1144,2,2,3,3,1,6,288,1,0,718,1006,2,4,1006,0,0,1006,0,0,1,0,3,1,TA,5,7,0,0,1144,0,0,0,0,0,2,0,24,0,0,0,0,0,0,0,7,2008,Normal,80000,49,49,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1145,190,60.0,12180,None,3,1,2,4,4,1941,1950,1145,2,1,4,3,1,4,348,1,0,324,672,1,3,672,252,0,924,1,0,1,0,2,1,Fa,5,7,0,0,1145,1,1,280,3,3,2,0,0,0,0,0,0,0,3,0,7,2010,Normal,80000,69,60,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1146,50,52.0,6240,None,3,1,2,5,6,1928,1950,1146,2,2,3,3,1,1,0,1,0,1042,1042,4,4,1042,534,0,1576,0,0,1,0,3,1,TA,8,7,1,4,1146,1,1,225,3,3,2,0,0,0,0,0,0,0,0,0,8,2006,Family,149000,78,56,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1147,20,71.5,11200,None,3,1,2,6,5,1985,1985,1147,3,2,4,3,1,6,1258,1,0,40,1298,2,4,1298,0,0,1298,1,0,2,0,3,1,Gd,5,7,1,3,1147,1,2,403,3,3,2,165,26,0,0,0,0,0,0,0,5,2006,Normal,180000,21,21,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1148,70,75.0,12000,None,3,1,2,7,7,1941,1950,1148,2,2,3,3,1,3,275,1,0,429,704,4,4,860,704,0,1564,0,0,1,1,3,1,Fa,7,7,1,4,1148,1,1,234,3,3,2,0,0,0,0,0,0,0,0,0,7,2009,Normal,174500,68,59,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1149,50,62.788990825688074,5700,None,3,1,2,7,7,1926,1950,1149,2,2,3,3,1,1,0,1,0,572,572,2,4,572,539,0,1111,0,0,1,0,2,1,TA,5,7,1,4,1149,1,1,288,3,3,2,0,0,176,0,0,0,0,0,0,8,2008,Normal,116900,82,58,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1150,70,50.0,9000,None,3,1,2,7,9,1920,1988,1150,2,3,3,3,1,5,624,1,0,26,650,4,4,832,650,0,1482,0,1,1,0,3,1,TA,7,7,0,0,1150,1,2,324,3,3,2,0,0,0,0,0,0,0,0,0,7,2009,Normal,143000,89,21,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1151,20,57.0,8280,None,2,1,2,6,5,1950,1950,1151,2,2,3,3,1,1,0,1,0,932,932,4,3,932,0,0,932,0,0,1,0,2,1,Gd,4,7,1,4,1151,1,1,306,3,3,2,0,0,214,0,0,0,0,4,0,11,2007,Normal,124000,57,57,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1152,20,134.0,17755,None,3,1,2,5,4,1959,1959,1152,2,2,3,3,1,4,176,1,0,1290,1466,2,4,1466,0,0,1466,0,0,1,1,3,1,Fa,6,7,2,4,1152,3,2,528,3,3,2,0,140,0,0,100,0,0,0,0,11,2006,Normal,149900,47,47,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1153,20,90.0,14115,None,2,1,2,6,7,1956,2004,1153,2,2,3,3,1,5,296,6,547,230,1073,4,4,1811,0,0,1811,0,0,1,0,2,1,Ex,6,7,1,4,1153,3,2,470,3,3,2,0,0,280,0,0,0,0,0,0,7,2006,Abnorml,230000,50,2,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1154,30,62.5,5890,None,3,1,2,6,8,1930,2007,1154,3,3,3,3,3,5,538,1,0,278,816,4,4,816,0,0,816,0,0,1,0,2,1,TA,5,7,0,0,1154,1,1,432,3,3,2,0,0,96,0,0,0,0,0,0,6,2008,Normal,120500,78,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1155,60,76.46236559139786,13700,None,2,1,2,7,6,1965,1988,1155,2,2,3,3,4,5,454,1,0,410,864,2,4,902,918,0,1820,0,0,1,2,4,1,Gd,8,7,2,4,1155,1,2,492,3,3,2,60,84,0,0,273,0,0,4,0,5,2008,Normal,201800,43,20,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1156,20,90.0,10768,None,2,1,2,5,8,1976,2004,1156,3,3,4,3,4,5,1157,1,0,280,1437,2,4,1437,0,0,1437,1,0,2,0,3,1,Gd,6,7,1,2,1156,2,2,528,3,3,2,0,21,0,0,180,0,0,0,0,7,2007,Normal,218000,31,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1157,80,85.0,9350,None,3,1,2,5,8,1965,1999,1157,2,3,3,3,4,5,633,1,0,586,1219,3,4,1265,0,0,1265,0,1,2,0,3,1,Gd,6,7,1,4,1157,2,2,502,3,3,2,0,92,0,96,0,0,0,3,0,10,2008,Normal,179900,43,9,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1158,120,34.0,5001,None,2,1,2,7,5,2007,2008,1158,3,2,4,3,1,6,904,1,0,410,1314,4,4,1314,0,0,1314,1,0,2,0,2,1,Gd,6,7,1,4,1158,2,2,626,3,3,2,172,62,0,0,0,0,0,0,0,7,2009,Normal,230000,2,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1159,20,92.0,11932,None,3,1,2,8,5,2007,2008,1159,3,2,4,3,1,1,0,1,0,1580,1580,4,4,1580,0,0,1580,0,0,2,0,3,1,Gd,7,7,0,0,1159,2,3,830,3,3,2,0,24,0,0,0,0,0,0,0,6,2008,Partial,235128,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1160,60,76.0,9120,None,3,1,2,6,6,1974,1974,1160,3,2,3,3,1,5,442,1,0,459,901,2,4,943,933,0,1876,0,0,2,1,4,1,Gd,8,7,1,3,1160,2,2,540,4,3,2,0,69,0,0,0,0,0,0,0,7,2008,Normal,185000,34,34,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1161,160,24.0,2280,None,3,1,2,6,5,1978,1978,1161,2,2,4,3,1,5,311,1,0,544,855,1,4,855,601,0,1456,0,0,2,1,3,1,TA,7,7,1,3,1161,1,2,440,3,3,2,26,0,0,0,0,0,0,0,0,7,2010,Normal,146000,32,32,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1162,20,71.8048780487805,14778,None,2,1,2,6,7,1954,2006,1162,3,2,3,3,1,4,728,1,0,568,1296,4,4,1640,0,0,1640,1,0,1,0,3,1,Gd,7,7,1,4,1162,1,2,924,3,3,2,108,0,0,216,0,0,0,0,0,11,2008,Normal,224000,54,2,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
